id,delinq_2yrs,earliest_cr_line2,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
167645,0,1997-04-01,2,0,0,3,0,5405,0.4,19,6779,791,6000,779,0,0,0,2010-04-01,4,2015-07-01
167846,0,1999-08-01,1,0,0,9,0,12102,0.49,15,13442,1755,11300,2141,0,0,0,2010-06-01,8,2010-06-01
168100,0,1995-12-01,1,0,0,12,0,18076,0.814,25,21558,632,18000,3558,0,0,0,2010-11-01,6,2010-11-01
168190,0,1993-06-01,1,25,0,8,0,4504,0.392,11,2530,540,1901,597,14.98526634,18,6,2009-08-01,133,2016-05-01
168222,0,1994-08-01,0,0,0,8,0,25852,0.605,27,27393,357,25000,2393,0,0,0,2008-11-01,19107,2008-10-01
169044,1,1985-11-01,0,17,0,12,0,32438,0.43,23,21806,177,18500,3276,30.24,0,0,2011-01-01,637,2010-12-01
169254,0,1990-10-01,2,0,0,9,0,20380,0.481,26,18868,472,17000,1868,0,0,0,2009-08-01,8643,2016-05-01
169354,0,2001-10-01,0,0,0,11,0,38054,0.612,12,5895,411,5400,495,0,0,0,2009-02-01,3655,2009-02-01
169453,0,2004-01-01,2,0,0,4,0,25,0.002,4,20480,831,18500,1980,0,0,0,2009-02-01,12618,2014-03-01
169525,0,2003-01-01,2,0,0,9,0,3305,0.551,10,10479,409,9000,1449,30.00000001,0,0,2011-01-01,2,2011-01-01
169793,0,1997-03-01,0,46,0,11,0,348,0.048,25,7895,363,5559,1865,0,472,5,2009-02-01,531,2009-11-01
170488,0,2004-03-01,0,0,0,6,0,3015,0.253,9,5682,455,5000,682,0,0,0,2010-07-01,934,2010-07-01
170528,0,2002-04-01,1,0,0,9,0,7336,0.719,24,14060,761,12000,2060,0,0,0,2010-12-01,394,2016-02-01
170929,0,1989-10-01,1,44,0,6,0,8644,0.726,14,10043,1256,9000,1043,0,0,0,2009-01-01,6433,2012-12-01
171220,0,1997-12-01,2,0,0,5,0,93,0,8,18931,327,4883,2284,32.99506554,11732,4106,2009-03-01,201,2016-05-01
171298,0,2000-01-01,0,0,0,7,0,2698,0.095,17,7831,1119,7000,831,0,0,0,2010-12-01,226,2010-12-01
172644,0,1994-10-01,0,74,0,11,0,19009,0.3,18,13997,182,12000,1997,0,0,0,2010-12-01,392,2011-11-01
172802,1,1972-07-01,2,17,0,7,0,498,0.073,25,5699,798,5000,699,0,0,0,2010-12-01,160,2016-04-01
173029,0,1994-12-01,2,41,70,11,1,10358,0.917,24,8312,995,6336,1830,0,147,2,2010-04-01,417,2010-09-01
173981,3,1972-12-01,0,19,0,6,0,2105,0.453,33,3702,608,3200,502,0,0,0,2010-04-01,903,2014-07-01
174377,0,1999-10-01,3,60,0,12,0,2822,0.099,24,5481,1770,4800,681,0,0,0,2010-02-01,1632,2010-02-01
175056,0,1994-01-01,0,0,0,6,0,21004,0.977,35,23068,318,20000,3068,0,0,0,2010-01-01,7447,2014-06-01
175147,0,2000-03-01,1,61,0,17,0,11675,0.758,29,2943,2320,2400,543,0,0,0,2010-12-01,86,2016-05-01
175193,0,2004-07-01,0,0,0,2,0,3933,0.437,3,8588,1060,7500,1088,0,0,0,2010-12-01,243,2010-12-01
175582,0,1996-09-01,3,59,47,6,2,7251,0.806,15,12061,754,10000,2061,0,0,0,2010-08-01,1650,2016-05-01
176062,3,1995-10-01,1,8,0,3,0,88,0.44,17,932,233,679,254,0,0,0,2008-10-01,94,2016-05-01
176206,0,1995-02-01,2,0,0,4,0,1492,0.332,5,3451,863,3000,451,0,0,0,2010-12-01,101,2011-05-01
176610,0,2002-09-01,0,0,0,8,0,7121,0.337,9,3454,874,2975,479,0,0,0,2010-12-01,99,2010-12-01
176942,0,1999-07-01,2,0,0,8,0,17641,0.695,18,19577,801,16500,3077,0,0,0,2010-03-01,1951,2010-04-01
176995,0,1999-07-01,3,39,0,10,0,30946,0.615,18,12771,343,8472,3554,0,746,8,2009-02-01,860,2009-12-01
177075,0,1991-09-01,0,0,0,7,0,0,0,30,17017,2207,15000,2017,0,0,0,2010-12-01,483,2015-08-01
177259,0,2000-08-01,1,0,0,5,0,23391,0.907,14,19761,468,17950,1811,0,0,0,2009-01-01,12720,2009-01-01
177913,0,1991-10-01,0,0,0,11,0,16324,0.48,25,7931,397,7000,931,0,0,0,2009-11-01,2989,2009-11-01
178157,0,2000-08-01,2,0,0,7,0,7104,0.935,25,5512,48,2813,2025,0,675,130,2009-10-01,51,2010-02-01
178236,0,2002-08-01,0,0,0,7,0,9273,0.439,10,14194,296,12000,2174,19.97999999,0,0,2010-02-01,4186,2010-11-01
178239,0,1995-12-01,3,0,0,8,0,6718,0.946,11,8354,607,7000,1354,0,0,0,2010-12-01,237,2015-09-01
178977,0,1992-05-01,4,0,0,19,0,12017,0.121,55,7222,22,5592,1631,0,0,0,2008-10-01,803,2016-05-01
179020,1,1993-01-01,1,19,0,9,0,5749,0.432,23,10977,208,9325,1652,0,0,0,2010-12-01,308,2010-12-01
179897,1,1994-12-01,0,6,0,7,0,6530,0.218,13,30104,533,25000,5104,0,0,0,2010-12-01,838,2010-12-01
180005,0,2000-06-01,0,55,0,8,0,2666,0.121,19,4445,1862,4000,445,0,0,0,2010-01-01,1449,2013-02-01
180535,0,2002-04-01,2,43,0,16,0,3761,0.554,27,4083,759,3500,583,0,0,0,2010-12-01,114,2010-12-01
180614,0,1993-04-01,0,73,0,14,0,33698,0.913,24,30329,1116,24625,5704,0,0,0,2010-12-01,846,2016-05-01
180675,0,1980-10-01,1,27,0,21,0,3472,0.045,63,13651,245,8768,2676,0,2208,0,2009-03-01,818,2016-05-01
180712,1,1989-06-01,3,18,0,13,0,14534,0.489,22,15180,2815,12000,3180,0,0,0,2010-12-01,436,2010-12-01
181036,0,2000-06-01,1,0,0,5,0,6703,0.475,22,20706,1218,18000,2706,0,0,0,2010-12-01,581,2010-12-01
181590,0,1996-01-01,2,34,0,10,0,5861,0.538,16,14581,669,12000,2581,0,0,0,2010-12-01,408,2010-12-01
181701,1,2004-02-01,0,11,0,4,0,5061,0.723,6,5915,1302,5000,915,0,0,0,2009-12-01,2055,2010-02-01
182089,0,1991-02-01,0,73,0,11,0,16888,0.395,40,24380,927,21000,3380,0,0,0,2010-12-01,679,2015-12-01
182554,0,1997-01-01,0,30,0,2,0,463,0.926,9,4748,1252,4000,748,0,0,0,2010-11-01,16,2016-03-01
182589,1,1998-09-01,0,4,0,2,0,0,0,13,10132,755,8800,1317,15,0,0,2010-11-01,12,2010-11-01
182845,0,2000-12-01,4,0,0,22,0,8283,0.127,39,26631,640,25000,1631,0,0,0,2008-09-01,20211,2013-11-01
183801,0,1998-07-01,0,0,0,9,0,46525,0.936,10,18186,919,15450,2736,0,0,0,2010-12-01,507,2015-11-01
183936,0,2000-10-01,0,0,0,14,0,2650,0.066,18,6414,1991,5800,614,0,0,0,2010-04-01,254,2010-04-01
184296,0,1990-07-01,5,28,0,9,0,17,0.001,15,12983,142,10211,2772,0,0,0,2009-06-01,899,2016-05-01
184562,0,1995-09-01,2,69,0,12,0,827,0.066,22,2610,235,1733,505,0,374,4,2008-07-01,320,2009-01-01
184908,0,2004-08-01,2,0,0,5,0,961,0.26,7,1171,543,1000,156,15,0,0,2011-01-01,2,2011-01-01
185352,0,2004-08-01,1,0,0,4,0,1554,0.293,4,6934,545,6000,934,0,0,0,2010-12-01,194,2010-12-01
185684,3,1992-02-01,2,4,0,8,0,10753,0.523,15,14319,319,10006,3756,0,557,6,2009-07-01,765,2015-07-01
186499,0,1997-07-01,1,0,0,7,0,2227,0.038,37,1111,972,1000,111,0,0,0,2010-08-01,186,
186572,0,1979-10-01,0,62,115,16,1,7606,0.186,39,12348,746,12000,348,0,0,0,2008-05-01,11203,2015-10-01
186652,2,2001-11-01,0,3,0,10,0,8355,0.344,12,10818,900,5059,1804,0,3956,1385,2010-05-01,201,2016-05-01
186840,0,2001-12-01,0,0,0,11,0,27293,0.866,14,24741,1086,20000,4741,0,0,0,2010-12-01,694,2010-12-01
187464,1,2000-02-01,0,15,0,11,0,10157,0.262,20,11556,1881,10000,1556,0,0,0,2010-12-01,326,2010-12-01
187671,0,1994-12-01,2,47,0,7,0,4209,0.752,12,8655,398,5263,2504,0,889,9,2008-10-01,863,2009-10-01
188937,0,1998-07-01,1,0,0,20,0,0,0,42,8111,2510,8000,111,0,0,0,2008-04-01,610,2011-02-01
189379,0,1997-03-01,1,0,0,8,0,1773,0.05,15,2913,1145,2800,113,0,0,0,2008-08-01,2392,2008-07-01
190811,0,2001-09-01,1,0,0,5,0,949,0.558,8,1112,1042,887,175,0,51,1,2009-06-01,63,2016-05-01
190846,0,2001-05-01,2,0,0,8,0,12308,0.436,12,7662,782,5324,2339,0,0,0,2008-10-01,852,2016-05-01
191006,2,1996-12-01,3,19,0,9,0,7914,0.308,11,8803,1342,7500,1303,0,0,0,2011-01-01,237,2010-12-01
191730,0,1997-11-01,0,43,0,5,0,9150,0.963,22,24741,2542,20000,4741,0,0,0,2011-01-01,698,2014-07-01
192239,0,2003-01-01,3,0,0,8,0,21777,0.537,14,22584,255,20000,2584,0,0,0,2009-07-01,9418,2010-03-01
192299,0,2000-11-01,3,49,0,11,0,4281,0.63,19,19363,944,16000,3336,26.88,0,0,2010-11-01,1603,2014-11-01
192311,0,1998-12-01,0,0,0,6,0,4475,0.63,10,10995,743,10000,995,0,0,0,2009-04-01,6503,2009-06-01
192616,0,1997-06-01,2,0,0,14,0,25413,0.452,26,13866,578,12000,1866,0,0,0,2010-07-01,2646,2015-02-01
193452,0,1994-12-01,2,0,0,4,0,15043,0.652,25,11345,2991,10000,1345,0,0,0,2011-01-01,332,2016-03-01
193586,0,2004-04-01,2,0,0,7,0,6353,0.395,8,10545,738,9000,1545,0,0,0,2011-01-01,295,2013-03-01
193630,0,2002-09-01,1,0,0,6,0,3737,0.558,11,4443,1361,4000,443,0,0,0,2009-12-01,1686,2009-11-01
194565,2,1992-09-01,0,8,0,8,0,11370,0.416,22,13801,1738,12000,1801,0,0,0,2010-12-01,772,2011-11-01
194762,1,1979-07-01,0,19,0,6,0,18403,0.733,9,17925,871,15450,2475,0,0,0,2009-07-01,9022,2009-07-01
195618,0,2002-05-01,0,24,0,8,0,19504,0.773,11,7104,740,6000,1104,0,0,0,2010-05-01,5,2010-05-01
195655,0,1998-01-01,2,0,0,30,0,10463,0.082,63,20706,855,18000,2706,0,0,0,2011-01-01,579,2012-06-01
196027,1,1998-11-01,3,20,0,2,0,2808,0.511,7,3433,740,3000,433,0,0,0,2010-12-01,6,2010-12-01
196148,0,1995-05-01,0,0,0,16,0,6297,0.145,36,17164,973,15000,2164,0,0,0,2010-10-01,1903,2010-10-01
196380,0,1986-06-01,0,0,0,14,0,33060,0.217,23,12247,1977,11000,1247,0,0,0,2010-02-01,10,2010-02-01
196428,0,2000-11-01,0,0,0,6,0,4500,0.13,7,3794,843,2283,665,74.96207377,771,270,2009-08-01,156,2016-05-01
196521,0,2003-02-01,1,0,0,6,0,2344,0.098,9,21711,299,20000,1711,0,0,0,2009-06-01,2861,2009-06-01
196559,0,1990-10-01,0,0,0,10,0,2907,0.04,18,3336,1696,3000,336,0,0,0,2010-10-01,10,2010-10-01
196574,0,1995-05-01,2,31,0,20,0,26218,0.287,26,10960,548,9500,1460,0,0,0,2010-06-01,2384,2010-06-01
196863,0,2004-06-01,0,0,0,10,0,5967,0.255,10,5159,1339,4350,809,0,0,0,2010-11-01,11,2011-04-01
196910,0,1991-03-01,2,57,78,7,1,27786,0.855,16,7510,333,6234,1277,0,0,0,2010-03-01,289,2016-05-01
197019,0,1991-03-01,2,57,78,7,1,27786,0.855,16,2093,284,1651,368,74.96850339,0,0,2009-12-01,101,2016-05-01
197225,1,1996-10-01,1,9,0,2,0,7335,0.458,19,13784,316,12000,1746,38.15999999,0,0,2011-01-01,771,2016-05-01
197360,1,2001-01-01,1,22,0,6,0,0,0,8,7095,947,6000,1095,0,0,0,2011-01-01,199,2016-04-01
197558,0,1988-11-01,0,54,0,11,0,19210,0.483,25,3021,198,2675,346,0,0,0,2011-01-01,85,2011-01-01
197959,0,2000-06-01,3,0,0,3,0,11601,0.859,6,17334,2180,15000,2334,0,0,0,2011-01-01,485,2016-05-01
198285,0,2002-05-01,1,63,0,5,0,991,0.342,17,9168,389,7850,1258,60.00000002,0,0,2010-11-01,19,2010-11-01
198952,1,1990-11-01,5,15,0,13,0,141287,0.094,44,2574,567,2500,74,0,0,0,2008-06-01,2264,2008-08-01
199055,1,2001-08-01,1,18,0,5,0,199,0.011,15,3492,201,3000,492,0,0,0,2011-01-01,99,2016-05-01
199486,0,1994-05-01,1,0,0,10,0,63580,0.806,19,3937,1315,2828,877,0,233,3,2009-05-01,326,2009-10-01
199575,0,1993-02-01,0,0,0,9,0,773,0.048,31,4096,896,4000,96,0,0,0,2008-05-01,3723,2007-12-01
199889,1,2003-12-01,3,9,0,11,0,1042,0.372,16,2391,359,2000,391,0,0,0,2010-08-01,78,2014-07-01
200256,1,2003-10-01,1,9,0,8,0,137,0.032,11,13843,787,11198,2605,0,41,1,2010-11-01,407,2011-04-01
200600,0,1995-02-01,0,0,107,4,1,1944,0.474,11,8691,1826,7500,1191,0,0,0,2011-01-01,248,2016-05-01
200805,1,1988-07-01,1,11,0,13,0,16613,0.183,21,1879,450,1187,520,0,173,2,2008-11-01,171,2009-10-01
200886,0,2004-11-01,1,0,0,7,0,0,0,7,10579,2109,9325,1254,0,0,0,2011-01-01,301,2011-01-01
200912,0,1991-01-01,3,0,111,9,1,5181,0.978,41,11496,2123,9400,2081,15.00000001,0,0,2011-03-01,205,2011-03-01
201285,1,1998-07-01,2,16,0,8,0,597,0.142,21,2297,1762,2000,297,0,0,0,2011-01-01,76,2013-11-01
201479,0,1988-03-01,1,0,0,42,0,3202,0.011,76,7831,2052,7000,831,0,0,0,2011-01-01,229,2011-01-01
201909,0,1998-08-01,0,0,0,9,0,46086,0.927,10,24039,1116,20000,4039,0,0,0,2011-01-01,672,2015-11-01
202270,0,1989-04-01,1,25,88,13,1,9380,0.441,24,1085,325,666,268,0,152,2,2008-08-01,134,2016-04-01
202379,0,1996-01-01,2,0,0,12,0,35944,0.562,21,15161,701,13025,2136,0,0,0,2011-01-01,425,2011-01-01
202406,1,2001-02-01,0,22,0,7,0,0,0,9,12238,771,10000,2238,0,0,0,2011-01-01,348,2016-04-01
202712,0,1989-06-01,0,62,0,9,0,7973,0.896,33,13159,802,11200,1959,0,0,0,2011-01-01,371,2011-01-01
202720,0,1993-11-01,1,0,0,6,0,8522,0.217,16,10742,2364,10000,742,0,0,0,2009-02-01,6981,2009-02-01
203367,2,1998-11-01,2,16,0,24,0,62976,0.861,30,31566,8029,25000,6566,0,0,0,2011-01-01,895,2011-01-01
203424,0,2003-09-01,0,0,0,5,0,7429,0.825,9,11412,3274,9325,2087,0,0,0,2011-02-01,337,2011-02-01
203532,0,2000-12-01,1,0,0,2,0,639,0.136,4,3506,54,2475,1031,0,0,0,2008-06-01,702,2009-12-01
203554,0,1992-12-01,0,36,0,14,0,14903,0.353,48,17460,1345,15000,2460,0,0,0,2011-01-01,488,2015-07-01
204428,0,1996-10-01,3,38,0,9,0,2923,0.284,16,4808,1232,4000,808,0,0,0,2011-01-01,138,2011-07-01
204576,0,1992-02-01,1,0,0,12,0,18314,0.506,32,11810,1053,11500,310,0,0,0,2008-05-01,10724,2007-12-01
206181,0,1999-09-01,1,0,0,2,0,150,0.075,5,3863,1518,3500,363,0,0,0,2010-04-01,6,2016-04-01
206360,0,1997-06-01,2,77,0,2,0,0,0,3,8654,1413,7200,1454,0,0,0,2011-01-01,245,2016-05-01
206839,1,1985-07-01,1,15,0,10,0,2475,0.054,32,2193,1371,2000,193,0,0,0,2009-10-01,954,2016-04-01
207148,0,1992-02-01,1,0,0,3,0,1489,0.62,4,2383,1220,2100,283,0,0,0,2011-01-01,73,2016-04-01
207387,0,2000-03-01,0,0,0,5,0,15368,0.871,6,11853,1776,10000,1805,47.78,0,0,2011-01-01,336,2011-02-01
207910,0,1991-07-01,1,0,0,9,0,21521,0.295,20,2508,1379,1629,227,0,653,232,2010-02-01,70,2016-05-01
208191,0,1992-05-01,2,43,0,11,0,4781,0.155,21,5012,496,3888,1125,0,0,0,2009-05-01,314,2016-05-01
208594,1,1995-10-01,3,12,47,12,1,8473,0.276,29,11658,3090,10000,1658,0,0,0,2010-02-01,3756,2016-04-01
208728,0,2002-12-01,1,33,0,10,0,8494,0.442,13,10357,7465,8775,1582,0,0,0,2010-03-01,3339,2014-03-01
208827,0,1992-11-01,5,0,0,8,0,11333,0.455,24,11345,653,10000,1345,0,0,0,2011-01-01,321,2011-01-01
209349,0,1993-05-01,4,0,0,4,0,9366,0.407,8,7309,758,6307,917,14.99003808,72,17,2010-10-01,226,2016-04-01
209392,0,2002-01-01,0,0,0,9,0,4922,0.306,13,2269,1135,2000,269,0,0,0,2011-01-01,9,2011-01-01
209581,1,1993-07-01,0,15,0,7,0,23129,0.798,19,3838,108,2265,955,0,619,7,2008-07-01,537,2009-01-01
210194,0,1998-12-01,3,0,0,13,0,29736,0.802,20,4547,1137,3800,747,0,0,0,2011-01-01,128,2016-05-01
210287,0,1984-09-01,1,0,0,17,0,67232,0.411,30,6921,1385,6000,921,0,0,0,2011-01-01,194,2015-04-01
210778,0,1993-11-01,0,0,0,3,0,0,0,6,3330,2525,3000,315,14.99999998,0,0,2009-06-01,25,2014-07-01
210784,0,1994-11-01,0,0,0,10,0,11496,0.266,20,11455,1310,10000,1455,0,0,0,2011-01-01,121,2015-03-01
210884,0,2002-07-01,0,0,0,5,0,6999,0.657,5,8224,1645,7000,1224,0,0,0,2011-01-01,232,2016-04-01
211126,1,2004-02-01,0,12,0,4,0,4863,0.695,6,2559,1251,2200,359,0,0,0,2009-12-01,960,2010-02-01
211133,0,1983-11-01,0,0,57,8,1,12229,0.906,15,583,554,500,68,15,0,0,2009-07-01,256,2009-07-01
211586,0,2001-04-01,0,0,0,4,0,2325,0.082,7,4302,4249,4000,302,0,0,0,2009-04-01,2680,2009-04-01
211723,0,2002-09-01,0,0,0,2,0,14653,0.951,8,2136,418,1354,480,0,303,4,2008-08-01,263,2009-12-01
211860,0,1999-05-01,0,0,0,7,0,4286,0.404,9,8509,2639,7500,1009,0,0,0,2011-01-01,250,2012-11-01
212737,0,2002-09-01,0,0,0,10,0,8009,0.685,17,9592,2251,8000,1577,15,0,0,2011-03-01,21,2011-03-01
212894,0,2001-01-01,0,0,0,5,0,2353,0.124,7,1709,999,1352,272,0,87,1,2009-05-01,102,2009-12-01
213020,0,1995-12-01,0,0,0,13,0,6634,0.094,29,7818,587,7000,818,0,0,0,2010-05-01,1918,2014-02-01
213427,0,1995-08-01,0,63,0,3,0,0,0,11,1376,1376,1200,176,0,0,0,2010-02-01,447,2010-06-01
213551,0,1998-11-01,0,32,0,5,0,5608,0.471,10,8892,546,7500,1392,0,0,0,2011-01-01,249,2011-01-01
213732,0,1994-10-01,1,33,0,10,0,13649,0.424,17,6120,176,3800,1591,0,730,8,2008-09-01,674,2009-10-01
213846,0,1996-09-01,0,27,0,10,0,9973,0.338,28,2494,891,2450,44,0,0,0,2008-03-01,2415,2010-11-01
214363,0,2000-11-01,0,0,0,12,0,16502,0.63,17,17972,3440,15000,2947,24.93000002,0,0,2011-02-01,502,2011-01-01
214388,0,1997-05-01,0,0,0,7,0,15773,0.95,16,9690,3436,6542,3114,34.58573556,0,0,2009-04-01,699,2016-05-01
214572,0,1995-07-01,6,0,0,4,0,3326,0.143,13,28496,1226,25000,3496,0,0,0,2010-03-01,8474,2010-03-01
214968,0,2003-08-01,0,0,0,5,0,7263,0.39,9,10429,2722,9000,1429,0,0,0,2011-01-01,298,2016-04-01
215142,0,1987-04-01,0,0,0,7,0,3451,0.194,10,9530,2893,8400,1130,0,0,0,2011-01-01,280,2011-01-01
215531,0,1981-07-01,0,0,0,17,0,16770,0.507,22,4193,1833,3500,693,0,0,0,2010-12-01,89,2015-03-01
215577,0,2001-05-01,0,0,0,6,0,17042,0.751,10,10574,1811,9000,1574,0,0,0,2011-01-01,302,2011-01-01
215865,0,1995-07-01,0,47,0,13,0,10686,0.494,32,20283,2508,16800,3483,0,0,0,2011-01-01,568,2014-10-01
215897,0,1998-03-01,0,36,0,5,0,45,0.004,10,11326,1529,10000,1326,0,0,0,2010-03-01,3680,2010-02-01
216013,0,2003-02-01,1,41,0,5,0,3247,0.333,7,8305,1170,7200,1105,0,0,0,2011-01-01,233,2015-08-01
216083,1,2000-10-01,0,21,0,16,0,27839,0.727,25,23177,3836,21000,2177,0,0,0,2008-10-01,17340,2008-10-01
216181,0,1993-11-01,1,0,0,8,0,0,0,18,11240,2024,10000,1240,0,0,0,2011-01-01,315,2011-01-01
216508,0,1972-02-01,1,0,0,35,0,17246,0.137,48,9035,2457,8000,1035,0,0,0,2011-01-01,261,2011-01-01
216540,0,1991-01-01,0,47,0,9,0,14036,0.644,21,18522,1578,15000,3522,0,0,0,2011-01-01,522,2013-12-01
216698,0,1994-07-01,0,38,0,8,0,5643,0.607,28,527,527,500,27,0,0,0,2008-11-01,181,2008-12-01
216940,0,1995-02-01,1,0,0,7,0,17850,0.663,36,13400,1263,11200,2200,0,0,0,2011-01-01,374,2016-05-01
217041,0,2001-08-01,1,0,0,13,0,8382,0.204,20,11243,900,10000,1243,0,0,0,2009-10-01,4836,2014-08-01
217100,0,1989-09-01,3,39,0,13,0,24280,0.934,38,18070,12014,13875,4195,0,0,0,2010-09-01,2449,2010-12-01
217118,0,1999-11-01,3,0,0,9,0,8375,0.91,9,14887,621,12500,2387,0,0,0,2011-01-01,416,2011-01-01
217723,0,2000-06-01,4,0,0,10,0,6437,0.286,19,17460,903,15000,2460,0,0,0,2011-01-01,490,2011-01-01
217788,0,1990-07-01,0,34,0,15,0,16890,0.64,29,11076,1502,9300,1776,0,0,0,2011-01-01,311,2013-02-01
217987,0,2004-06-01,0,0,0,2,0,887,0.386,5,4700,4644,4000,700,0,0,0,2011-01-01,135,2011-01-01
218282,0,1999-01-01,2,0,0,14,0,17771,0.521,20,3705,244,2641,1065,0,0,0,2008-12-01,371,2016-05-01
218325,2,1985-09-01,2,4,0,10,0,13115,0.423,22,17128,1071,16000,1128,0,0,0,2008-08-01,13895,2008-08-01
218331,0,1997-08-01,0,0,0,3,0,5028,0.121,4,7986,1098,6691,1114,31.21951223,150,2,2010-03-01,641,2010-07-01
218343,0,2001-06-01,2,0,111,4,1,1,0.002,8,1518,1112,1166,304,0,49,1,2009-11-01,141,2010-03-01
218680,0,2002-03-01,0,0,0,9,0,10251,0.33,11,15838,796,13500,2338,0,0,0,2010-12-01,5,2010-11-01
219000,0,1995-06-01,1,0,0,12,0,6566,0.486,36,6321,1121,5500,821,0,0,0,2011-01-01,377,2011-01-01
219070,0,1995-11-01,1,56,0,16,0,9516,0.634,21,6982,5062,6000,982,0,0,0,2010-09-01,15,2010-09-01
219178,0,2001-02-01,1,60,0,5,0,2126,0.064,8,5957,1623,5000,957,0,0,0,2011-03-01,6,2011-02-01
219315,0,2000-03-01,1,50,0,9,0,7209,0.381,30,3248,129,2271,978,0,0,0,2008-10-01,407,2016-05-01
219425,0,1996-03-01,3,70,0,31,0,7180,0.344,37,2042,979,1547,420,59.89023416,17,6,2010-02-01,83,2016-04-01
219967,0,2001-01-01,0,0,0,6,0,7386,0.424,11,6807,1110,6000,807,0,0,0,2011-02-01,190,2016-05-01
220023,0,1991-09-01,0,0,0,9,0,6035,0.19,47,2054,1748,1850,204,0,0,0,2010-09-01,4,2010-08-01
220873,0,1991-03-01,0,0,0,11,0,28653,0.893,16,5233,927,3424,1515,0,296,3,2009-07-01,101,2009-12-01
221264,2,1982-12-01,1,2,0,12,0,49459,0.888,45,17878,537,15000,2828,49.86,0,0,2012-10-01,577,2012-10-01
221301,1,1994-01-01,0,8,0,14,0,22738,0.308,37,24253,634,22000,2253,0,0,0,2009-01-01,16876,2009-01-01
222179,0,1993-08-01,1,0,0,15,0,24406,0.403,51,5861,472,4736,1080,0,46,16,2009-09-01,307,2016-05-01
222488,0,1996-05-01,0,0,0,11,0,25946,0.379,32,20966,482,18500,2466,0,0,0,2010-03-01,2,2010-03-01
222492,0,1991-10-01,0,35,0,3,0,0,0,20,22076,725,18900,3176,0,0,0,2011-10-01,458,2011-11-01
222829,0,1993-08-01,0,0,104,10,1,4765,0.165,32,16609,1625,14400,2209,0,0,0,2011-02-01,462,2016-02-01
223015,2,1998-09-01,0,9,0,13,0,15222,0.773,16,30304,3852,24000,6304,0,0,0,2011-02-01,853,2016-05-01
223308,1,1982-01-01,1,23,90,7,1,8035,0.505,24,8827,1177,7500,1327,0,0,0,2011-02-01,263,2011-02-01
223345,0,1994-11-01,0,46,0,10,0,14214,0.394,21,6790,60,5323,1467,0,0,0,2009-04-01,453,2016-05-01
223626,0,1993-12-01,2,0,0,13,0,23442,0.421,28,23389,2001,20000,3389,0,0,0,2011-02-01,652,2012-09-01
223992,0,1994-07-01,6,0,0,21,0,101443,0.137,43,8145,1641,7200,945,0,0,0,2010-09-01,1345,2010-09-01
224210,0,1995-11-01,1,0,0,7,0,25988,0.988,24,17914,984,15000,2914,0,0,0,2010-12-01,4,2014-02-01
224381,1,1987-03-01,0,15,0,13,0,51039,0.938,33,32242,2256,15349,6765,44.03599991,10085,1368,2010-07-01,881,2010-11-01
224541,0,1991-08-01,1,46,0,8,0,23370,0.7,23,21074,843,20000,1074,0,0,0,2008-07-01,17781,2014-01-01
224614,0,1989-11-01,0,0,0,17,0,119420,0.951,26,8337,2194,7000,1337,0,0,0,2011-02-01,238,2016-01-01
224894,0,1997-03-01,0,59,0,2,0,0,0,8,9253,897,8000,1253,0,0,0,2010-08-01,9,2016-05-01
224984,0,2000-07-01,1,0,0,6,0,15564,0.566,7,5651,2531,4800,851,0,0,0,2010-10-01,782,2014-10-01
225054,0,1994-02-01,1,0,0,15,0,13686,0.487,28,10817,1683,9000,1817,0,0,0,2011-02-01,257,2014-09-01
225812,0,1990-09-01,2,26,0,10,0,6921,0,27,23209,1277,20000,3209,0,0,0,2010-08-01,85,2010-07-01
225897,0,2003-10-01,2,0,0,4,0,4220,0.534,5,4627,4048,4000,627,0,0,0,2010-08-01,16,2010-07-01
226154,0,1999-12-01,2,0,0,17,0,29877,0.756,44,6146,3196,5000,1146,0,0,0,2011-02-01,178,2011-01-01
226735,0,1992-11-01,1,0,0,9,0,21573,0.737,26,811,601,567,244,0,0,0,2008-10-01,102,2016-05-01
226780,1,1994-05-01,1,18,0,4,0,18316,0.81,14,4786,544,3382,1350,54.8007511,0,0,2009-06-01,401,2016-05-01
227383,0,1993-04-01,1,0,0,5,0,1458,0.18,27,12203,2317,10800,1403,0,0,0,2011-02-01,405,2011-01-01
227538,0,1986-09-01,1,70,53,8,1,3179,0.11,10,13778,1005,12000,1778,0,0,0,2011-02-01,386,2011-01-01
227568,0,1992-10-01,0,0,0,4,0,4365,0.514,12,13661,1361,12800,861,0,0,0,2009-01-01,9629,2010-01-01
227773,0,1990-11-01,0,70,0,11,0,209,0.019,34,11015,1435,9800,1215,0,0,0,2011-02-01,307,2015-04-01
228424,1,1986-12-01,2,15,0,13,0,12573,0.718,29,24508,1379,20000,4508,0,0,0,2011-09-01,143,2011-08-01
228892,0,2000-12-01,2,45,0,11,0,806,0.103,20,9229,510,6150,2323,0,757,8,2008-12-01,796,2009-11-01
228923,0,1998-07-01,1,58,0,7,0,4134,0.394,25,7797,750,5650,1722,0,427,5,2009-05-01,492,2009-11-01
